date,hospital_name,department,admissions
2023-02-11,Hospital B,CMED,41
2023-02-12,Hospital B,CMED,39
2023-02-13,Hospital B,CMED,46
2023-02-14,Hospital B,CMED,57
2023-02-15,Hospital B,CMED,52
2023-02-16,Hospital B,CMED,44
2023-02-17,Hospital B,CMED,47
2023-02-18,Hospital B,CMED,42
2023-02-19,Hospital B,CMED,43
2023-02-20,Hospital B,CMED,51
2023-02-21,Hospital B,CMED,56
2023-02-22,Hospital B,CMED,55
2023-02-23,Hospital B,CMED,63
2023-02-24,Hospital B,CMED,39
2023-02-25,Hospital B,CMED,38
2023-02-26,Hospital B,CMED,46
2023-02-27,Hospital B,CMED,49
2023-02-28,Hospital B,CMED,58
2023-03-01,Hospital B,CMED,56
2023-03-02,Hospital B,CMED,58
2023-03-03,Hospital B,CMED,40
2023-03-04,Hospital B,CMED,47
2023-03-05,Hospital B,CMED,48
2023-03-06,Hospital B,CMED,42
2023-03-07,Hospital B,CMED,58
2023-03-08,Hospital B,CMED,55
2023-03-09,Hospital B,CMED,48
2023-03-10,Hospital B,CMED,37
2023-03-11,Hospital B,CMED,37
2023-03-12,Hospital B,CMED,46
2023-03-13,Hospital B,CMED,53
2023-03-14,Hospital B,CMED,53
2023-03-15,Hospital B,CMED,60
2023-03-16,Hospital B,CMED,57
2023-03-17,Hospital B,CMED,46
2023-03-18,Hospital B,CMED,38
2023-03-19,Hospital B,CMED,45
2023-03-20,Hospital B,CMED,51
2023-03-21,Hospital B,CMED,58
2023-03-22,Hospital B,CMED,61
2023-03-23,Hospital B,CMED,45
2023-03-24,Hospital B,CMED,43
2023-03-25,Hospital B,CMED,34
2023-03-26,Hospital B,CMED,46
2023-03-27,Hospital B,CMED,48
2023-03-28,Hospital B,CMED,57
2023-03-29,Hospital B,CMED,48
2023-03-30,Hospital B,CMED,59
2023-03-31,Hospital B,CMED,40
2023-04-01,Hospital B,CMED,45
2023-04-02,Hospital B,CMED,44
2023-04-03,Hospital B,CMED,48
2023-04-04,Hospital B,CMED,53
2023-04-05,Hospital B,CMED,52
2023-04-06,Hospital B,CMED,59
2023-04-07,Hospital B,CMED,46
2023-04-08,Hospital B,CMED,36
2023-04-09,Hospital B,CMED,41
2023-04-10,Hospital B,CMED,49
2023-04-11,Hospital B,CMED,59
2023-04-12,Hospital B,CMED,52
2023-04-13,Hospital B,CMED,49
2023-04-14,Hospital B,CMED,46
2023-04-15,Hospital B,CMED,45
2023-04-16,Hospital B,CMED,37
2023-04-17,Hospital B,CMED,51
2023-04-18,Hospital B,CMED,52
2023-04-19,Hospital B,CMED,54
2023-04-20,Hospital B,CMED,62
2023-04-21,Hospital B,CMED,44
2023-04-22,Hospital B,CMED,44
2023-04-23,Hospital B,CMED,46
2023-04-24,Hospital B,CMED,43
2023-04-25,Hospital B,CMED,44
2023-04-26,Hospital B,CMED,60
2023-04-27,Hospital B,CMED,46
2023-04-28,Hospital B,CMED,38
2023-04-29,Hospital B,CMED,45
2023-04-30,Hospital B,CMED,38
2023-05-01,Hospital B,CMED,44
2023-05-02,Hospital B,CMED,65
2023-05-03,Hospital B,CMED,46
2023-05-04,Hospital B,CMED,45
2023-05-05,Hospital B,CMED,43
2023-05-06,Hospital B,CMED,40
2023-05-07,Hospital B,CMED,38
2023-05-08,Hospital B,CMED,42
2023-05-09,Hospital B,CMED,62
2023-05-10,Hospital B,CMED,56
2023-05-11,Hospital B,CMED,54
2023-05-12,Hospital B,CMED,44
2023-05-13,Hospital B,CMED,42
2023-05-14,Hospital B,CMED,46
2023-05-15,Hospital B,CMED,43
2023-05-16,Hospital B,CMED,55
2023-05-17,Hospital B,CMED,58
2023-05-18,Hospital B,CMED,58
2023-05-19,Hospital B,CMED,53
2023-05-20,Hospital B,CMED,41
2023-05-21,Hospital B,CMED,46
2023-05-22,Hospital B,CMED,34
2023-05-23,Hospital B,CMED,61
2023-05-24,Hospital B,CMED,50
2023-05-25,Hospital B,CMED,49
2023-05-26,Hospital B,CMED,46
2023-05-27,Hospital B,CMED,39
2023-05-28,Hospital B,CMED,42
2023-05-29,Hospital B,CMED,54
2023-05-30,Hospital B,CMED,50
2023-05-31,Hospital B,CMED,48
2023-06-01,Hospital B,CMED,59
2023-06-02,Hospital B,CMED,46
2023-06-03,Hospital B,CMED,47
2023-06-04,Hospital B,CMED,44
2023-06-05,Hospital B,CMED,40
2023-06-06,Hospital B,CMED,55
2023-06-07,Hospital B,CMED,48
2023-06-08,Hospital B,CMED,49
2023-06-09,Hospital B,CMED,43
2023-06-10,Hospital B,CMED,33
2023-06-11,Hospital B,CMED,37
2023-06-12,Hospital B,CMED,56
2023-06-13,Hospital B,CMED,52
2023-06-14,Hospital B,CMED,51
2023-06-15,Hospital B,CMED,57
2023-06-16,Hospital B,CMED,41
2023-06-17,Hospital B,CMED,38
2023-06-18,Hospital B,CMED,44
2023-06-19,Hospital B,CMED,43
2023-06-20,Hospital B,CMED,47
2023-06-21,Hospital B,CMED,40
2023-06-22,Hospital B,CMED,43
2023-06-23,Hospital B,CMED,38
2023-06-24,Hospital B,CMED,39
2023-06-25,Hospital B,CMED,37
2023-06-26,Hospital B,CMED,54
2023-06-27,Hospital B,CMED,45
2023-06-28,Hospital B,CMED,58
2023-06-29,Hospital B,CMED,48
2023-06-30,Hospital B,CMED,45
2023-07-01,Hospital B,CMED,41
2023-07-02,Hospital B,CMED,30
2023-07-03,Hospital B,CMED,44
2023-07-04,Hospital B,CMED,48
2023-07-05,Hospital B,CMED,45
2023-07-06,Hospital B,CMED,49
2023-07-07,Hospital B,CMED,48
2023-07-08,Hospital B,CMED,27
2023-07-09,Hospital B,CMED,36
2023-07-10,Hospital B,CMED,38
2023-07-11,Hospital B,CMED,49
2023-07-12,Hospital B,CMED,48
2023-07-13,Hospital B,CMED,43
2023-07-14,Hospital B,CMED,43
2023-07-15,Hospital B,CMED,43
2023-07-16,Hospital B,CMED,48
2023-07-17,Hospital B,CMED,40
2023-07-18,Hospital B,CMED,39
2023-07-19,Hospital B,CMED,52
2023-07-20,Hospital B,CMED,53
2023-07-21,Hospital B,CMED,43
2023-07-22,Hospital B,CMED,42
2023-07-23,Hospital B,CMED,37
2023-07-24,Hospital B,CMED,40
2023-07-25,Hospital B,CMED,48
2023-07-26,Hospital B,CMED,47
2023-07-27,Hospital B,CMED,48
2023-07-28,Hospital B,CMED,43
2023-07-29,Hospital B,CMED,40
2023-07-30,Hospital B,CMED,39
2023-07-31,Hospital B,CMED,43
2023-08-01,Hospital B,CMED,51
2023-08-02,Hospital B,CMED,39
2023-08-03,Hospital B,CMED,46
2023-08-04,Hospital B,CMED,39
2023-08-05,Hospital B,CMED,36
2023-08-06,Hospital B,CMED,36
2023-08-07,Hospital B,CMED,43
2023-08-08,Hospital B,CMED,44
2023-08-09,Hospital B,CMED,53
2023-08-10,Hospital B,CMED,46
2023-08-11,Hospital B,CMED,39
2023-08-12,Hospital B,CMED,33
2023-08-13,Hospital B,CMED,39
2023-08-14,Hospital B,CMED,42
2023-08-15,Hospital B,CMED,43
2023-08-16,Hospital B,CMED,47
2023-08-17,Hospital B,CMED,47
2023-08-18,Hospital B,CMED,40
2023-08-19,Hospital B,CMED,37
2023-08-20,Hospital B,CMED,36
2023-08-21,Hospital B,CMED,45
2023-08-22,Hospital B,CMED,51
2023-08-23,Hospital B,CMED,50
2023-08-24,Hospital B,CMED,41
2023-08-25,Hospital B,CMED,34
2023-08-26,Hospital B,CMED,33
2023-08-27,Hospital B,CMED,43
2023-08-28,Hospital B,CMED,42
2023-08-29,Hospital B,CMED,55
2023-08-30,Hospital B,CMED,46
2023-08-31,Hospital B,CMED,42
2023-09-01,Hospital B,CMED,37
2023-09-02,Hospital B,CMED,34
2023-09-03,Hospital B,CMED,33
2023-09-04,Hospital B,CMED,36
2023-09-05,Hospital B,CMED,47
2023-09-06,Hospital B,CMED,51
2023-09-07,Hospital B,CMED,53
2023-09-08,Hospital B,CMED,36
2023-09-09,Hospital B,CMED,33
2023-09-10,Hospital B,CMED,33
2023-09-11,Hospital B,CMED,45
2023-09-12,Hospital B,CMED,48
2023-09-13,Hospital B,CMED,42
2023-09-14,Hospital B,CMED,39
2023-09-15,Hospital B,CMED,41
2023-09-16,Hospital B,CMED,35
2023-09-17,Hospital B,CMED,38
2023-09-18,Hospital B,CMED,36
2023-09-19,Hospital B,CMED,36
2023-09-20,Hospital B,CMED,42
2023-09-21,Hospital B,CMED,45
2023-09-22,Hospital B,CMED,45
2023-09-23,Hospital B,CMED,32
2023-09-24,Hospital B,CMED,43
2023-09-25,Hospital B,CMED,43
2023-09-26,Hospital B,CMED,38
2023-09-27,Hospital B,CMED,47
2023-09-28,Hospital B,CMED,46
2023-09-29,Hospital B,CMED,28
2023-09-30,Hospital B,CMED,36
2023-10-01,Hospital B,CMED,39
2023-10-02,Hospital B,CMED,41
2023-10-03,Hospital B,CMED,44
2023-10-04,Hospital B,CMED,45
2023-10-05,Hospital B,CMED,41
2023-10-06,Hospital B,CMED,33
2023-10-07,Hospital B,CMED,32
2023-10-08,Hospital B,CMED,34
2023-10-09,Hospital B,CMED,40
2023-10-10,Hospital B,CMED,42
2023-10-11,Hospital B,CMED,42
2023-10-12,Hospital B,CMED,46
2023-10-13,Hospital B,CMED,39
2023-10-14,Hospital B,CMED,32
2023-10-15,Hospital B,CMED,37
2023-10-16,Hospital B,CMED,38
2023-10-17,Hospital B,CMED,45
2023-10-18,Hospital B,CMED,50
2023-10-19,Hospital B,CMED,40
2023-10-20,Hospital B,CMED,33
2023-10-21,Hospital B,CMED,34
2023-10-22,Hospital B,CMED,30
2023-10-23,Hospital B,CMED,39
2023-10-24,Hospital B,CMED,44
2023-10-25,Hospital B,CMED,35
2023-10-26,Hospital B,CMED,45
2023-10-27,Hospital B,CMED,37
2023-10-28,Hospital B,CMED,38
2023-10-29,Hospital B,CMED,36
2023-10-30,Hospital B,CMED,43
2023-10-31,Hospital B,CMED,51
2023-11-01,Hospital B,CMED,46
2023-11-02,Hospital B,CMED,43
2023-11-03,Hospital B,CMED,32
2023-11-04,Hospital B,CMED,39
2023-11-05,Hospital B,CMED,35
2023-11-06,Hospital B,CMED,37
2023-11-07,Hospital B,CMED,49
2023-11-08,Hospital B,CMED,36
2023-11-09,Hospital B,CMED,42
2023-11-10,Hospital B,CMED,42
2023-11-11,Hospital B,CMED,33
2023-11-12,Hospital B,CMED,33
2023-11-13,Hospital B,CMED,39
2023-11-14,Hospital B,CMED,37
2023-11-15,Hospital B,CMED,51
2023-11-16,Hospital B,CMED,43
2023-11-17,Hospital B,CMED,37
2023-11-18,Hospital B,CMED,34
2023-11-19,Hospital B,CMED,36
2023-11-20,Hospital B,CMED,44
2023-11-21,Hospital B,CMED,46
2023-11-22,Hospital B,CMED,41
2023-11-23,Hospital B,CMED,47
2023-11-24,Hospital B,CMED,41
2023-11-25,Hospital B,CMED,36
2023-11-26,Hospital B,CMED,41
2023-11-27,Hospital B,CMED,42
2023-11-28,Hospital B,CMED,52
2023-11-29,Hospital B,CMED,55
2023-11-30,Hospital B,CMED,47
2023-12-01,Hospital B,CMED,36
2023-12-02,Hospital B,CMED,35
2023-12-03,Hospital B,CMED,42
2023-12-04,Hospital B,CMED,36
2023-12-05,Hospital B,CMED,46
2023-12-06,Hospital B,CMED,47
2023-12-07,Hospital B,CMED,41
2023-12-08,Hospital B,CMED,43
2023-12-09,Hospital B,CMED,38
2023-12-10,Hospital B,CMED,35
2023-12-11,Hospital B,CMED,45
2023-12-12,Hospital B,CMED,47
2023-12-13,Hospital B,CMED,45
2023-12-14,Hospital B,CMED,43
2023-12-15,Hospital B,CMED,42
2023-12-16,Hospital B,CMED,40
2023-12-17,Hospital B,CMED,36
2023-12-18,Hospital B,CMED,46
2023-12-19,Hospital B,CMED,56
2023-12-20,Hospital B,CMED,44
2023-12-21,Hospital B,CMED,48
2023-12-22,Hospital B,CMED,44
2023-12-23,Hospital B,CMED,37
2023-12-24,Hospital B,CMED,43
2023-12-25,Hospital B,CMED,54
2023-12-26,Hospital B,CMED,51
2023-12-27,Hospital B,CMED,49
2023-12-28,Hospital B,CMED,52
2023-12-29,Hospital B,CMED,45
2023-12-30,Hospital B,CMED,28
2023-12-31,Hospital B,CMED,39
2024-01-01,Hospital B,CMED,43
2024-01-02,Hospital B,CMED,52
2024-01-03,Hospital B,CMED,50
2024-01-04,Hospital B,CMED,47
2024-01-05,Hospital B,CMED,38
2024-01-06,Hospital B,CMED,41
2024-01-07,Hospital B,CMED,46
2024-01-08,Hospital B,CMED,41
2024-01-09,Hospital B,CMED,43
2024-01-10,Hospital B,CMED,52
2024-01-11,Hospital B,CMED,48
2024-01-12,Hospital B,CMED,47
2024-01-13,Hospital B,CMED,34
2024-01-14,Hospital B,CMED,38
2024-01-15,Hospital B,CMED,36
2024-01-16,Hospital B,CMED,58
2024-01-17,Hospital B,CMED,54
2024-01-18,Hospital B,CMED,46
2024-01-19,Hospital B,CMED,37
2024-01-20,Hospital B,CMED,34
2024-01-21,Hospital B,CMED,42
2024-01-22,Hospital B,CMED,41
2024-01-23,Hospital B,CMED,52
2024-01-24,Hospital B,CMED,64
2024-01-25,Hospital B,CMED,47
2024-01-26,Hospital B,CMED,39
2024-01-27,Hospital B,CMED,41
2024-01-28,Hospital B,CMED,36
2024-01-29,Hospital B,CMED,55
2024-01-30,Hospital B,CMED,59
2024-01-31,Hospital B,CMED,53
2024-02-01,Hospital B,CMED,45
2024-02-02,Hospital B,CMED,42
2024-02-03,Hospital B,CMED,39
2024-02-04,Hospital B,CMED,43
2024-02-05,Hospital B,CMED,52
2024-02-06,Hospital B,CMED,47
2024-02-07,Hospital B,CMED,59
2024-02-08,Hospital B,CMED,53
2024-02-09,Hospital B,CMED,42
2024-02-10,Hospital B,CMED,36
2024-02-11,Hospital B,CMED,42
2024-02-12,Hospital B,CMED,42
2024-02-13,Hospital B,CMED,58
2024-02-14,Hospital B,CMED,48
2024-02-15,Hospital B,CMED,53
2024-02-16,Hospital B,CMED,44
2024-02-17,Hospital B,CMED,38
2024-02-18,Hospital B,CMED,42
2024-02-19,Hospital B,CMED,53
2024-02-20,Hospital B,CMED,47
2024-02-21,Hospital B,CMED,53
2024-02-22,Hospital B,CMED,47
2024-02-23,Hospital B,CMED,45
2024-02-24,Hospital B,CMED,38
2024-02-25,Hospital B,CMED,35
2024-02-26,Hospital B,CMED,43
2024-02-27,Hospital B,CMED,63
2024-02-28,Hospital B,CMED,57
2024-02-29,Hospital B,CMED,52
2024-03-01,Hospital B,CMED,44
2024-03-02,Hospital B,CMED,41
2024-03-03,Hospital B,CMED,41
2024-03-04,Hospital B,CMED,51
2024-03-05,Hospital B,CMED,55
2024-03-06,Hospital B,CMED,49
2024-03-07,Hospital B,CMED,53
2024-03-08,Hospital B,CMED,34
2024-03-09,Hospital B,CMED,43
2024-03-10,Hospital B,CMED,37
2024-03-11,Hospital B,CMED,48
2024-03-12,Hospital B,CMED,48
2024-03-13,Hospital B,CMED,56
2024-03-14,Hospital B,CMED,55
2024-03-15,Hospital B,CMED,52
2024-03-16,Hospital B,CMED,35
2024-03-17,Hospital B,CMED,47
2024-03-18,Hospital B,CMED,49
2024-03-19,Hospital B,CMED,52
2024-03-20,Hospital B,CMED,60
2024-03-21,Hospital B,CMED,51
2024-03-22,Hospital B,CMED,49
2024-03-23,Hospital B,CMED,37
2024-03-24,Hospital B,CMED,40
2024-03-25,Hospital B,CMED,53
2024-03-26,Hospital B,CMED,63
2024-03-27,Hospital B,CMED,56
2024-03-28,Hospital B,CMED,37
2024-03-29,Hospital B,CMED,45
2024-03-30,Hospital B,CMED,42
2024-03-31,Hospital B,CMED,42
2024-04-01,Hospital B,CMED,50
2024-04-02,Hospital B,CMED,52
2024-04-03,Hospital B,CMED,61
2024-04-04,Hospital B,CMED,46
2024-04-05,Hospital B,CMED,51
2024-04-06,Hospital B,CMED,48
2024-04-07,Hospital B,CMED,39
2024-04-08,Hospital B,CMED,44
2024-04-09,Hospital B,CMED,57
2024-04-10,Hospital B,CMED,49
2024-04-11,Hospital B,CMED,49
2024-04-12,Hospital B,CMED,51
2024-04-13,Hospital B,CMED,45
2024-04-14,Hospital B,CMED,51
2024-04-15,Hospital B,CMED,49
2024-04-16,Hospital B,CMED,51
2024-04-17,Hospital B,CMED,56
2024-04-18,Hospital B,CMED,51
2024-04-19,Hospital B,CMED,45
2024-04-20,Hospital B,CMED,41
2024-04-21,Hospital B,CMED,39
2024-04-22,Hospital B,CMED,50
2024-04-23,Hospital B,CMED,46
2024-04-24,Hospital B,CMED,52
2024-04-25,Hospital B,CMED,51
2024-04-26,Hospital B,CMED,35
2024-04-27,Hospital B,CMED,44
2024-04-28,Hospital B,CMED,34
2024-04-29,Hospital B,CMED,52
2024-04-30,Hospital B,CMED,47
2024-05-01,Hospital B,CMED,53
2024-05-02,Hospital B,CMED,54
2024-05-03,Hospital B,CMED,55
2024-05-04,Hospital B,CMED,41
2024-05-05,Hospital B,CMED,34
2024-05-06,Hospital B,CMED,53
2024-05-07,Hospital B,CMED,52
2024-05-08,Hospital B,CMED,55
2024-05-09,Hospital B,CMED,54
2024-05-10,Hospital B,CMED,35
2024-05-11,Hospital B,CMED,41
2024-05-12,Hospital B,CMED,40
2024-05-13,Hospital B,CMED,54
2024-05-14,Hospital B,CMED,57
2024-05-15,Hospital B,CMED,46
2024-05-16,Hospital B,CMED,57
2024-05-17,Hospital B,CMED,46
2024-05-18,Hospital B,CMED,34
2024-05-19,Hospital B,CMED,42
2024-05-20,Hospital B,CMED,52
2024-05-21,Hospital B,CMED,46
2024-05-22,Hospital B,CMED,62
2024-05-23,Hospital B,CMED,42
2024-05-24,Hospital B,CMED,40
2024-05-25,Hospital B,CMED,36
2024-05-26,Hospital B,CMED,47
2024-05-27,Hospital B,CMED,44
2024-05-28,Hospital B,CMED,46
2024-05-29,Hospital B,CMED,56
2024-05-30,Hospital B,CMED,53
2024-05-31,Hospital B,CMED,46
2024-06-01,Hospital B,CMED,39
2024-06-02,Hospital B,CMED,42
2024-06-03,Hospital B,CMED,43
2024-06-04,Hospital B,CMED,61
2024-06-05,Hospital B,CMED,59
2024-06-06,Hospital B,CMED,55
2024-06-07,Hospital B,CMED,46
2024-06-08,Hospital B,CMED,41
2024-06-09,Hospital B,CMED,35
2024-06-10,Hospital B,CMED,49
2024-06-11,Hospital B,CMED,52
2024-06-12,Hospital B,CMED,59
2024-06-13,Hospital B,CMED,53
2024-06-14,Hospital B,CMED,45
2024-06-15,Hospital B,CMED,32
2024-06-16,Hospital B,CMED,40
2024-06-17,Hospital B,CMED,43
2024-06-18,Hospital B,CMED,52
2024-06-19,Hospital B,CMED,50
2024-06-20,Hospital B,CMED,47
2024-06-21,Hospital B,CMED,44
2024-06-22,Hospital B,CMED,37
2024-06-23,Hospital B,CMED,40
2024-06-24,Hospital B,CMED,38
2024-06-25,Hospital B,CMED,46
2024-06-26,Hospital B,CMED,55
2024-06-27,Hospital B,CMED,42
2024-06-28,Hospital B,CMED,47
2024-06-29,Hospital B,CMED,42
2024-06-30,Hospital B,CMED,38
2024-07-01,Hospital B,CMED,58
2024-07-02,Hospital B,CMED,56
2024-07-03,Hospital B,CMED,46
2024-07-04,Hospital B,CMED,50
2024-07-05,Hospital B,CMED,41
2024-07-06,Hospital B,CMED,34
2024-07-07,Hospital B,CMED,34
2024-07-08,Hospital B,CMED,48
2024-07-09,Hospital B,CMED,46
2024-07-10,Hospital B,CMED,50
2024-07-11,Hospital B,CMED,42
2024-07-12,Hospital B,CMED,37
2024-07-13,Hospital B,CMED,36
2024-07-14,Hospital B,CMED,40
2024-07-15,Hospital B,CMED,32
2024-07-16,Hospital B,CMED,48
2024-07-17,Hospital B,CMED,46
2024-07-18,Hospital B,CMED,52
2024-07-19,Hospital B,CMED,52
2024-07-20,Hospital B,CMED,35
2024-07-21,Hospital B,CMED,31
2024-07-22,Hospital B,CMED,43
2024-07-23,Hospital B,CMED,47
2024-07-24,Hospital B,CMED,59
2024-07-25,Hospital B,CMED,53
2024-07-26,Hospital B,CMED,43
2024-07-27,Hospital B,CMED,34
2024-07-28,Hospital B,CMED,40
2024-07-29,Hospital B,CMED,43
2024-07-30,Hospital B,CMED,48
2024-07-31,Hospital B,CMED,41
2024-08-01,Hospital B,CMED,50
2024-08-02,Hospital B,CMED,40
2024-08-03,Hospital B,CMED,35
2024-08-04,Hospital B,CMED,35
2024-08-05,Hospital B,CMED,38
2024-08-06,Hospital B,CMED,48
2024-08-07,Hospital B,CMED,39
2024-08-08,Hospital B,CMED,48
2024-08-09,Hospital B,CMED,35
2024-08-10,Hospital B,CMED,28
2024-08-11,Hospital B,CMED,43
2024-08-12,Hospital B,CMED,38
2024-08-13,Hospital B,CMED,43
2024-08-14,Hospital B,CMED,53
2024-08-15,Hospital B,CMED,52
2024-08-16,Hospital B,CMED,32
2024-08-17,Hospital B,CMED,32
2024-08-18,Hospital B,CMED,33
2024-08-19,Hospital B,CMED,45
2024-08-20,Hospital B,CMED,53
2024-08-21,Hospital B,CMED,42
2024-08-22,Hospital B,CMED,50
2024-08-23,Hospital B,CMED,35
2024-08-24,Hospital B,CMED,36
2024-08-25,Hospital B,CMED,31
2024-08-26,Hospital B,CMED,40
2024-08-27,Hospital B,CMED,45
2024-08-28,Hospital B,CMED,45
2024-08-29,Hospital B,CMED,45
2024-08-30,Hospital B,CMED,34
2024-08-31,Hospital B,CMED,31
2024-09-01,Hospital B,CMED,37
2024-09-02,Hospital B,CMED,46
2024-09-03,Hospital B,CMED,45
2024-09-04,Hospital B,CMED,49
2024-09-05,Hospital B,CMED,46
2024-09-06,Hospital B,CMED,41
2024-09-07,Hospital B,CMED,31
2024-09-08,Hospital B,CMED,33
2024-09-09,Hospital B,CMED,37
2024-09-10,Hospital B,CMED,54
2024-09-11,Hospital B,CMED,48
2024-09-12,Hospital B,CMED,45
2024-09-13,Hospital B,CMED,39
2024-09-14,Hospital B,CMED,29
2024-09-15,Hospital B,CMED,42
2024-09-16,Hospital B,CMED,42
2024-09-17,Hospital B,CMED,48
2024-09-18,Hospital B,CMED,38
2024-09-19,Hospital B,CMED,46
2024-09-20,Hospital B,CMED,36
2024-09-21,Hospital B,CMED,29
2024-09-22,Hospital B,CMED,32
2024-09-23,Hospital B,CMED,35
2024-09-24,Hospital B,CMED,39
2024-09-25,Hospital B,CMED,46
2024-09-26,Hospital B,CMED,41
2024-09-27,Hospital B,CMED,38
2024-09-28,Hospital B,CMED,40
2024-09-29,Hospital B,CMED,35
2024-09-30,Hospital B,CMED,31
2024-10-01,Hospital B,CMED,43
2024-10-02,Hospital B,CMED,51
2024-10-03,Hospital B,CMED,42
2024-10-04,Hospital B,CMED,43
2024-10-05,Hospital B,CMED,35
2024-10-06,Hospital B,CMED,29
2024-10-07,Hospital B,CMED,40
2024-10-08,Hospital B,CMED,46
2024-10-09,Hospital B,CMED,51
2024-10-10,Hospital B,CMED,50
2024-10-11,Hospital B,CMED,41
2024-10-12,Hospital B,CMED,36
2024-10-13,Hospital B,CMED,38
2024-10-14,Hospital B,CMED,39
2024-10-15,Hospital B,CMED,38
2024-10-16,Hospital B,CMED,46
2024-10-17,Hospital B,CMED,44
2024-10-18,Hospital B,CMED,33
2024-10-19,Hospital B,CMED,39
2024-10-20,Hospital B,CMED,39
2024-10-21,Hospital B,CMED,35
2024-10-22,Hospital B,CMED,51
2024-10-23,Hospital B,CMED,45
2024-10-24,Hospital B,CMED,39
2024-10-25,Hospital B,CMED,42
2024-10-26,Hospital B,CMED,34
2024-10-27,Hospital B,CMED,42
2024-10-28,Hospital B,CMED,37
2024-10-29,Hospital B,CMED,37
2024-10-30,Hospital B,CMED,45
2024-10-31,Hospital B,CMED,47
2024-11-01,Hospital B,CMED,34
2024-11-02,Hospital B,CMED,30
2024-11-03,Hospital B,CMED,37
2024-11-04,Hospital B,CMED,35
2024-11-05,Hospital B,CMED,47
2024-11-06,Hospital B,CMED,45
2024-11-07,Hospital B,CMED,46
2024-11-08,Hospital B,CMED,33
2024-11-09,Hospital B,CMED,39
2024-11-10,Hospital B,CMED,35
2024-11-11,Hospital B,CMED,44
2024-11-12,Hospital B,CMED,50
2024-11-13,Hospital B,CMED,42
2024-11-14,Hospital B,CMED,48
2024-11-15,Hospital B,CMED,33
2024-11-16,Hospital B,CMED,30
2024-11-17,Hospital B,CMED,44
2024-11-18,Hospital B,CMED,46
2024-11-19,Hospital B,CMED,56
2024-11-20,Hospital B,CMED,46
2024-11-21,Hospital B,CMED,45
2024-11-22,Hospital B,CMED,41
2024-11-23,Hospital B,CMED,35
2024-11-24,Hospital B,CMED,34
2024-11-25,Hospital B,CMED,38
2024-11-26,Hospital B,CMED,48
2024-11-27,Hospital B,CMED,43
2024-11-28,Hospital B,CMED,40
2024-11-29,Hospital B,CMED,41
2024-11-30,Hospital B,CMED,36
2024-12-01,Hospital B,CMED,41
2024-12-02,Hospital B,CMED,40
2024-12-03,Hospital B,CMED,45
2024-12-04,Hospital B,CMED,51
2024-12-05,Hospital B,CMED,42
2024-12-06,Hospital B,CMED,37
2024-12-07,Hospital B,CMED,34
2024-12-08,Hospital B,CMED,37
2024-12-09,Hospital B,CMED,50
2024-12-10,Hospital B,CMED,41
2024-12-11,Hospital B,CMED,56
2024-12-12,Hospital B,CMED,49
2024-12-13,Hospital B,CMED,47
2024-12-14,Hospital B,CMED,48
2024-12-15,Hospital B,CMED,44
2024-12-16,Hospital B,CMED,47
2024-12-17,Hospital B,CMED,42
2024-12-18,Hospital B,CMED,44
2024-12-19,Hospital B,CMED,48
2024-12-20,Hospital B,CMED,34
2024-12-21,Hospital B,CMED,39
2024-12-22,Hospital B,CMED,30
2024-12-23,Hospital B,CMED,49
2024-12-24,Hospital B,CMED,47
2024-12-25,Hospital B,CMED,51
2024-12-26,Hospital B,CMED,43
2024-12-27,Hospital B,CMED,33
2024-12-28,Hospital B,CMED,42
2024-12-29,Hospital B,CMED,44
2024-12-30,Hospital B,CMED,43
2024-12-31,Hospital B,CMED,53
2025-01-01,Hospital B,CMED,49
2025-01-02,Hospital B,CMED,49
2025-01-03,Hospital B,CMED,45
2025-01-04,Hospital B,CMED,40
2025-01-05,Hospital B,CMED,45
2025-01-06,Hospital B,CMED,47
2025-01-07,Hospital B,CMED,50
2025-01-08,Hospital B,CMED,48
2025-01-09,Hospital B,CMED,46
2025-01-10,Hospital B,CMED,46
2025-01-11,Hospital B,CMED,33
2025-01-12,Hospital B,CMED,44
2025-01-13,Hospital B,CMED,44
2025-01-14,Hospital B,CMED,47
2025-01-15,Hospital B,CMED,46
2025-01-16,Hospital B,CMED,52
2025-01-17,Hospital B,CMED,43
2025-01-18,Hospital B,CMED,45
2025-01-19,Hospital B,CMED,35
2025-01-20,Hospital B,CMED,43
2025-01-21,Hospital B,CMED,51
2025-01-22,Hospital B,CMED,49
2025-01-23,Hospital B,CMED,49
2025-01-24,Hospital B,CMED,44
2025-01-25,Hospital B,CMED,41
2025-01-26,Hospital B,CMED,47
2025-01-27,Hospital B,CMED,40
2025-01-28,Hospital B,CMED,54
2025-01-29,Hospital B,CMED,50
2025-01-30,Hospital B,CMED,52
2025-01-31,Hospital B,CMED,45
2025-02-01,Hospital B,CMED,36
2025-02-02,Hospital B,CMED,37
2025-02-03,Hospital B,CMED,49
2025-02-04,Hospital B,CMED,53
2025-02-05,Hospital B,CMED,53
2025-02-06,Hospital B,CMED,53
2025-02-07,Hospital B,CMED,47
2025-02-08,Hospital B,CMED,38
2025-02-09,Hospital B,CMED,38
2025-02-10,Hospital B,CMED,41
2025-02-11,Hospital B,CMED,53
2025-02-12,Hospital B,CMED,47
2025-02-13,Hospital B,CMED,51
2025-02-14,Hospital B,CMED,50
2025-02-15,Hospital B,CMED,39
